run,type,module,name,attrname,attrvalue,vectime,vecvalue,filebase
Attack5_record-0-20250915-22:43:51-99420,runattr,,,configname,Attack5_record,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,datetime,20250915-22:43:51,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,datetimef,20250915-224351,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,experiment,Attack5_record,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,inifile,run_record.ini,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,iterationvars,,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,iterationvarsd,,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,iterationvarsf,,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,measurement,,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,network,ned.LightIoTNetwork,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,processid,99420,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,repetition,0,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,replication,#0,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,resultdir,results,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,runnumber,0,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,runattr,,,seedset,103,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.result-recording-modes,all,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.scalar-recording,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.vector-recording,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/delay/Attack5_record_s103.sca,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/delay/Attack5_record_s103.vec,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,record-eventlog,false,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,seed-set,103,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,network,ned.LightIoTNetwork,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,LightIoTNetwork.numSensorNodes,5,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.sensor[*].mode,"""Secure""",,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.enabled,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.validMac,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.securityEnabled,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.hmacWindow,1s,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,description,Secure Mode Simulation (includes all scenarios),,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,network,ned.LightIoTNetwork,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,ned-path,.,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,sim-time-limit,10s,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,record-eventlog,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,cmdenv-express-mode,false,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,network,ned.LightIoTNetwork,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,sim-time-limit,10s,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/secure_output.sca,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/secure_output.vec,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,network,LightIoTNetwork,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,sim-time-limit,10s,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/nosecure_output.sca,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/nosecure_output.vec,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,network,LightIoTNetwork,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,sim-time-limit,10s,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/attack_output.sca,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/attack_output.vec,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/Attack5_record-0.sca,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/Attack5_record-0.vec,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.scalar-recording,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.vector-recording,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.statistic-recording,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.result-recording-modes,all,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,rng-class,cMersenneTwister,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,num-rngs,1,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,seed-set,123,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-scalar-file,results/Attack5_record-0.sca,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,output-vector-file,results/Attack5_record-0.vec,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.scalar-recording,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.vector-recording,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.result-recording-modes,all,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.sensor[*].sendInterval,0.5s,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.sensor[*].mode,"""Secure""",,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.procDelay,1ms,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.hmacWindow,1s,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.costForward_mJ,5,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.costVerify_mJ,5,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.batteryInit_mJ,5000,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.securityEnabled,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.checkHmac,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.checkFreshness,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.checkDuplicate,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.duplicateMethod,"""set""",,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.bloomBits,16384,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.bloomHashes,3,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.sbfBits,16384,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.sbfHashes,3,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.gateway.sbfDecay,0.02,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.enabled,false,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.attackMode,1,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.replayInterval,2.5s,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.validMac,true,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.replayId,100000,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.replayTsUs,500000,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.dupBurstLen,4,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.dupBurstGap,200ms,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,**.fakeNode.outOfOrderJitter,80ms,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,config,,,sim-time-limit,10s,,,Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,vector,LightIoTNetwork.cloud,e2eDelay_valid,,,"0.671943690697 0.675215261592 0.760094016859 0.9331112053 1.204706915188 1.214732849667 1.268811143002 1.310469065396 1.431208386155 1.673605164466 1.700642290222 1.768607762036 1.801079619372 1.963363196863 2.087151970475 2.181354315555 2.211944584851 2.256481224926 2.271169057045 2.481542424414 2.639341264124 2.722842095001 2.788405393831 2.794785032187 2.996575094176 3.090139524661 3.265458137123 3.27206138526 3.273240874986 3.482302326871 3.638020482915 3.740944675844 3.764064136031 3.811069116391 4.00810131342 4.163511351938 4.217047104518 4.277110630833 4.302597954775 4.495749681441 4.709327637264 4.726063264021 4.763812363963 4.826330828968 5.024597731161 5.163457720191 5.235031914315 5.235096416716 5.287872117128 5.568662619147 5.652277145977 5.691072561988 5.708417856693 5.738139958772 6.077058403961 6.15716800855 6.157745102258 6.161814836622 6.222949497028 6.555660844733 6.622806864535 6.636762223509 6.649357920792 6.770326810445 7.082656124862 7.141893245024 7.149236565317 7.154816779727 7.22295601589 7.602935744844 7.637951203016 7.657190448349 7.658548528329 7.732877796584 8.121925512397 8.163665493159 8.173678199783 8.195984215872 8.255432258894 8.580159912559 8.685668325076 8.697027779579 8.704353660345 8.758818021019 9.107985649209 9.169877230796 9.201514770999 9.201907730358 9.293397401621 9.580142857016 9.627521154006 9.655762327322 9.669162316597 9.79085100463","0.000999690697 0.001000261592 0.001000016859 0.0010002053 0.000999915188 0.000999849667 0.001000143002 0.001000065396 0.001000386155 0.001000164466 0.001000290222 0.000999762036 0.000999619372 0.001000196863 1.587151970475 0.001000315555 0.000999584851 0.001000224926 0.001000057045 0.001000424414 0.001000264124 0.001000095001 0.001000393831 0.001000032187 0.001000094176 0.000999524661 0.001000137123 0.00100038526 0.000999874986 0.001000326871 0.001000482915 0.000999675844 0.001000136031 0.001000116391 0.00100031342 0.001000351938 0.001000104518 0.000999630833 0.000999954775 0.000999681441 0.000999637264 0.001000264021 0.001000363963 0.000999828968 0.000999731161 0.000999720191 0.000999914315 0.001000416716 0.001000117128 0.000999619147 0.001000145977 0.000999561988 0.000999856693 0.000999958772 0.001000403961 0.00100000855 0.001000102258 0.000999836622 0.001000497028 0.000999844733 0.000999864535 0.001000223509 0.000999920792 0.000999810445 0.001000124862 0.001000245024 0.000999565317 0.000999779727 0.00100001589 0.000999744844 0.001000203016 0.001000448349 0.000999528329 0.000999796584 0.000999512397 0.001000493159 0.001000199783 0.001000215872 0.001000258894 0.000999912559 0.001000325076 0.000999779579 0.000999660345 0.001000021019 0.000999649209 0.001000230796 0.000999770999 0.000999730358 0.001000401621 0.000999857016 0.001000154006 0.001000327322 0.001000316597 0.00100000463",Attack5_record_s103
Attack5_record-0-20250915-22:43:51-99420,vector,LightIoTNetwork.cloud,e2eDelay_debug,,,"0.671943690697 0.675215261592 0.760094016859 0.9331112053 1.204706915188 1.214732849667 1.268811143002 1.310469065396 1.431208386155 1.673605164466","0.000999690697 0.001000261592 0.001000016859 0.0010002053 0.000999915188 0.000999849667 0.001000143002 0.001000065396 0.001000386155 0.001000164466",Attack5_record_s103
run,type,module,name,attrname,attrvalue,vectime,vecvalue,filebase
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,configname,NoSec5_record,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,datetime,20250915-22:43:50,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,datetimef,20250915-224350,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,experiment,NoSec5_record,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,inifile,run_record.ini,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,iterationvars,,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,iterationvarsd,,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,iterationvarsf,,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,measurement,,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,network,ned.LightIoTNetwork,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,processid,99387,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,repetition,0,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,replication,#0,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,resultdir,results,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,runnumber,0,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,runattr,,,seedset,101,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.result-recording-modes,all,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.scalar-recording,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.vector-recording,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-scalar-file,results/delay/NoSec5_record_s101.sca,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-vector-file,results/delay/NoSec5_record_s101.vec,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,record-eventlog,false,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,seed-set,101,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,network,ned.LightIoTNetwork,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,LightIoTNetwork.numSensorNodes,5,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.enabled,false,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.sensor[*].mode,"""NoSecurity""",,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.securityEnabled,false,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.procDelay,0s,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.costVerify_mJ,0,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,description,Secure Mode Simulation (includes all scenarios),,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,network,ned.LightIoTNetwork,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,ned-path,.,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,sim-time-limit,10s,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,record-eventlog,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,cmdenv-express-mode,false,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,network,ned.LightIoTNetwork,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,sim-time-limit,10s,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-scalar-file,results/secure_output.sca,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-vector-file,results/secure_output.vec,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,network,LightIoTNetwork,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,sim-time-limit,10s,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-scalar-file,results/nosecure_output.sca,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-vector-file,results/nosecure_output.vec,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,network,LightIoTNetwork,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,sim-time-limit,10s,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-scalar-file,results/attack_output.sca,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-vector-file,results/attack_output.vec,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-scalar-file,results/NoSec5_record-0.sca,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-vector-file,results/NoSec5_record-0.vec,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.scalar-recording,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.vector-recording,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.statistic-recording,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.result-recording-modes,all,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,rng-class,cMersenneTwister,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,num-rngs,1,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,seed-set,123,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-scalar-file,results/NoSec5_record-0.sca,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,output-vector-file,results/NoSec5_record-0.vec,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.scalar-recording,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.vector-recording,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.result-recording-modes,all,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.sensor[*].aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.aesKeyHex,"""00112233445566778899AABBCCDDEEFF""",,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.sensor[*].sendInterval,0.5s,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.sensor[*].mode,"""Secure""",,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.procDelay,1ms,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.hmacWindow,1s,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.costForward_mJ,5,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.costVerify_mJ,5,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.batteryInit_mJ,5000,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.securityEnabled,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.checkHmac,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.checkFreshness,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.checkDuplicate,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.duplicateMethod,"""set""",,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.bloomBits,16384,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.bloomHashes,3,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.sbfBits,16384,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.sbfHashes,3,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.gateway.sbfDecay,0.02,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.enabled,false,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.attackMode,1,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.replayInterval,2.5s,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.validMac,true,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.replayId,100000,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.replayTsUs,500000,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.dupBurstLen,4,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.dupBurstGap,200ms,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,**.fakeNode.outOfOrderJitter,80ms,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,config,,,sim-time-limit,10s,,,NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,vector,LightIoTNetwork.cloud,e2eDelay_valid,,,"0.528474226361 1.016398630803 1.052540185628 1.070667583728 1.076918988232 1.452684359159 1.4835507971 1.502673224941 1.580330075835 1.589195281849 1.962485026452 1.983369846571 1.98607404551 2.088045743596 2.128556589805 2.439103882388 2.505524232819 2.513962837425 2.557039638352 2.667762977979 2.944526641561 2.9630924226 2.999176032888 3.089604899217 3.135952218622 3.397076333502 3.491652598696 3.508199162688 3.636153221246 3.639377539302 3.870311699926 3.966555306106 3.999778353584 4.149732381082 4.163624892546 4.418102890558 4.489454581961 4.510938304521 4.627356263925 4.708253319211 4.936633523393 4.98274423664 5.012725051607 5.156538896728 5.163101772614 5.432283769597 5.446531160316 5.545392866012 5.625235639582 5.627725730673 5.956794309104 5.981715559962 6.047459405682 6.13436313956 6.135604684543 6.45096289611 6.505197465585 6.546661010639 6.638559316704 6.658755639497 6.992278251425 7.037833328105 7.077453026011 7.095660836319 7.149055422865 7.464743132191 7.523555762416 7.595422951876 7.640948507422 7.670315181091 7.949106289773 8.0389352032 8.131932933348 8.174894839245 8.203342952486 8.413142331667 8.542751348672 8.583452379679 8.68689878087 8.717141776694 8.872856979073 9.043737128911 9.072477185565 9.223151915124 9.237292506615 9.363228771068 9.582785115622 9.608892726411 9.689107945235 9.693847838067 9.840786025138","2.26361e-07 -3.69197e-07 1.85628e-07 -4.16272e-07 -1.1768e-08 3.59159e-07 -2.029e-07 2.24941e-07 7.5835e-08 2.81849e-07 2.6452e-08 -1.53429e-07 4.551e-08 -2.56404e-07 -4.10195e-07 -1.17612e-07 2.32819e-07 -1.62575e-07 -3.61648e-07 -2.2021e-08 -3.58439e-07 4.226e-07 3.2888e-08 -1.00783e-07 2.18622e-07 3.33502e-07 -4.01304e-07 1.62688e-07 2.21246e-07 -4.60698e-07 -3.00074e-07 3.06106e-07 3.53584e-07 3.81082e-07 -1.07454e-07 -1.09442e-07 -4.18039e-07 3.04521e-07 2.63925e-07 3.19211e-07 -4.76607e-07 2.3664e-07 5.1607e-08 -1.03272e-07 -2.27386e-07 -2.30403e-07 1.60316e-07 -1.33988e-07 -3.60418e-07 -2.69327e-07 3.09104e-07 -4.40038e-07 4.05682e-07 1.3956e-07 -3.15457e-07 -1.0389e-07 4.65585e-07 1.0639e-08 3.16704e-07 -3.60503e-07 2.51425e-07 3.28105e-07 2.6011e-08 -1.63681e-07 4.22865e-07 1.32191e-07 -2.37584e-07 -4.8124e-08 -4.92578e-07 1.81091e-07 2.89773e-07 2.032e-07 -6.6652e-08 -1.60755e-07 -4.7514e-08 3.31667e-07 3.48672e-07 3.79679e-07 -2.1913e-07 -2.23306e-07 -2.0927e-08 1.28911e-07 1.85565e-07 -8.4876e-08 -4.93385e-07 -2.28932e-07 1.15622e-07 -2.73589e-07 -5.4765e-08 -1.61933e-07 2.5138e-08",NoSec5_record_s101
NoSec5_record-0-20250915-22:43:50-99387,vector,LightIoTNetwork.cloud,e2eDelay_debug,,,"0.528474226361 1.016398630803 1.052540185628 1.070667583728 1.076918988232 1.452684359159 1.4835507971 1.502673224941 1.580330075835 1.589195281849","2.26361e-07 -3.69197e-07 1.85628e-07 -4.16272e-07 -1.1768e-08 3.59159e-07 -2.029e-07 2.24941e-07 7.5835e-08 2.81849e-07",NoSec5_record_s101
run,type,module,name,attrname,attrvalue,vectime,vecvalue,filebase
Attack5_record-0-20250915-22:43:50-99408,runattr,,,configname,Attack5_record,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,datetime,20250915-22:43:50,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,datetimef,20250915-224350,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,experiment,Attack5_record,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,inifile,run_record.ini,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,iterationvars,,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,iterationvarsd,,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,iterationvarsf,,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,measurement,,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,network,ned.LightIoTNetwork,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,processid,99408,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,repetition,0,,,Attack5_record_s102
Attack5_record-0-20250915-22:43:50-99408,runattr,,,replication,#0,,,Attack5_record_s102
